"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender"
"12276",2180,"2018-10-03 07:45:21.4700","2018-10-03 08:21:41.5760",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,100,"Davis Square",42.396969,-71.123024,2129,"Subscriber",1998,2
"12383",1508,"2018-10-03 07:52:18.6110","2018-10-03 08:17:26.9580",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,185,"Third at Binney",42.365444861374,-71.0827714204788,2461,"Subscriber",1987,1
"13831",318,"2018-10-03 10:14:01.6440","2018-10-03 10:19:20.5620",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.3362444479688,-71.0879856348038,3304,"Subscriber",1963,2
"14258",509,"2018-10-03 11:56:55.6500","2018-10-03 12:05:25.4500",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,294,"Deerfield St at Commonwealth Ave (former)",42.3492056897707,-71.0972706304165,3603,"Subscriber",1992,1
"14295",251,"2018-10-03 12:03:59.8960","2018-10-03 12:08:11.3440",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,36,"Copley Square - Dartmouth St at Boylston St",42.3499346361189,-71.0773855447769,3997,"Customer",1969,0
"14306",955,"2018-10-03 12:06:39.2680","2018-10-03 12:22:34.8120",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,189,"Kendall T",42.3624278429124,-71.0849547386169,2317,"Subscriber",1991,1
"14450",348,"2018-10-03 12:30:35.7970","2018-10-03 12:36:23.9980",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,4,"Tremont St at E Berkeley St",42.345392,-71.069616,2917,"Subscriber",1963,2
"14794",531,"2018-10-03 13:40:55.5360","2018-10-03 13:49:46.6860",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,39,"Washington St at Rutland St",42.338514601786,-71.0740408301353,2496,"Subscriber",1992,1
"14922",74437,"2018-10-03 14:08:30.9160","2018-10-04 10:49:08.8040",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,1,"18 Dorrance Warehouse",42.387151,-71.075978,3211,"Customer",1969,0
"15000",747,"2018-10-03 14:26:05.5710","2018-10-03 14:38:33.5080",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,11,"Longwood Ave at Binney St",42.338629,-71.1065,3062,"Subscriber",1990,2
"15136",2008,"2018-10-03 14:49:33.0550","2018-10-03 15:23:01.2890",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,3,"Colleges of the Fenway - Fenway at Avenue Louis Pasteur",42.3401151224924,-71.1006188392639,3988,"Subscriber",1987,1
"15545",514,"2018-10-03 15:54:24.1230","2018-10-03 16:02:58.8540",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,36,"Copley Square - Dartmouth St at Boylston St",42.3499346361189,-71.0773855447769,2157,"Subscriber",1992,2
"15878",655,"2018-10-03 16:24:56.7170","2018-10-03 16:35:52.6960",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,3822,"Subscriber",1965,2
"16101",409,"2018-10-03 16:42:30.8540","2018-10-03 16:49:20.3750",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,27,"Roxbury Crossing T Stop - Columbus Ave at Tremont St",42.331184,-71.095171,4214,"Subscriber",1992,2
"16146",699,"2018-10-03 16:46:15.9040","2018-10-03 16:57:55.1570",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,222,"Troy Boston",42.343749,-71.062256,2158,"Subscriber",1989,2
"16296",171,"2018-10-03 16:57:11.4390","2018-10-03 17:00:02.8130",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.0858237743378,1076,"Subscriber",1994,1
"17087",756,"2018-10-03 17:36:30.8370","2018-10-03 17:49:07.5960",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,199,"Upham's Corner T Stop - Magnolia St at Dudley St",42.3186973417224,-71.0697814822197,3207,"Customer",1993,1
"17119",732,"2018-10-03 17:38:08.1420","2018-10-03 17:50:20.1790",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,61,"Boylston St at Fairfield St",42.348762,-71.082383,3988,"Customer",1993,1
"17239",214,"2018-10-03 17:43:41.4820","2018-10-03 17:47:15.7590",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,51,"Washington St at Lenox St",42.3350989929096,-71.0790377855301,2716,"Subscriber",1989,1
"17340",444,"2018-10-03 17:49:28.2500","2018-10-03 17:56:52.5200",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,3424,"Subscriber",1971,1
"17436",1275,"2018-10-03 17:55:03.4510","2018-10-03 18:16:18.9570",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,124,"Curtis Hall - South St at Centre St",42.309054,-71.11543,3281,"Subscriber",1989,1
"17582",593,"2018-10-03 18:05:34.5100","2018-10-03 18:15:28.3340",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,247,"Boylston St at Jersey St (former)",42.3446957086622,-71.0972379148006,3949,"Subscriber",1979,1
"17752",701,"2018-10-03 18:19:39.7770","2018-10-03 18:31:21.1530",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,42,"Boylston St at Arlington St",42.3520426222971,-71.0704493522644,2129,"Subscriber",1980,1
"17762",667,"2018-10-03 18:20:13.9040","2018-10-03 18:31:21.5220",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,42,"Boylston St at Arlington St",42.3520426222971,-71.0704493522644,3195,"Subscriber",1988,2
"17966",804,"2018-10-03 18:37:21.3070","2018-10-03 18:50:46.1120",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,3,"Colleges of the Fenway - Fenway at Avenue Louis Pasteur",42.3401151224924,-71.1006188392639,2948,"Subscriber",1964,1
"17996",957,"2018-10-03 18:39:50.0600","2018-10-03 18:55:48.0560",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,306,"Blue Hill Ave at Southwood St (former)",42.31784,-71.07796,3873,"Subscriber",1998,2
"18004",279,"2018-10-03 18:40:34.1450","2018-10-03 18:45:13.2050",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.3362444479688,-71.0879856348038,4199,"Subscriber",1996,1
"18008",254,"2018-10-03 18:41:05.3790","2018-10-03 18:45:20.2040",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,12,"Ruggles T Stop - Columbus Ave at Melnea Cass Blvd",42.3362444479688,-71.0879856348038,1644,"Customer",1988,1
"18074",569,"2018-10-03 18:46:42.0230","2018-10-03 18:56:11.8830",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,21,"Prudential Center - Belvedere St",42.3465200399841,-71.0806577654512,2046,"Subscriber",1963,2
"18119",360,"2018-10-03 18:50:06.1780","2018-10-03 18:56:06.4690",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,21,"Prudential Center - Belvedere St",42.3465200399841,-71.0806577654512,3605,"Subscriber",1952,1
